id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
Prod25;Prod25;['EntsoG_Map_Prod_25'];['Prod_25'];32.42212;34.73709;XX;None;{'is_H_gas': 1, 'max_supply_M_m3_per_d': 1230.405195054132, 'nuts_id_1': 'XX', 'nuts_id_2': 'XX', 'nuts_id_3': 'XX', 'status': 'operational'};{'is_H_gas': 0.5, 'max_supply_M_m3_per_d': 854.5400547601708, 'nuts_id_1': 100, 'nuts_id_2': 100, 'nuts_id_3': 0, 'status': 0};{'is_H_gas': 'make_Attrib(const)', 'max_supply_M_m3_per_d': 'Median(max_supply_M_m3_per_d)', 'nuts_id_1': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_2': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_3': 'raw', 'status': 'make_Attrib(const)'};{}
Prod26;Prod26;['EntsoG_Map_Prod_26'];['Prod_26'];32.3248;34.886590000000005;XX;None;{'is_H_gas': 1, 'max_supply_M_m3_per_d': 1230.405195054132, 'nuts_id_1': 'XX', 'nuts_id_2': 'XX', 'nuts_id_3': 'XX', 'status': 'operational'};{'is_H_gas': 0.5, 'max_supply_M_m3_per_d': 854.5400547601708, 'nuts_id_1': 100, 'nuts_id_2': 100, 'nuts_id_3': 0, 'status': 0};{'is_H_gas': 'make_Attrib(const)', 'max_supply_M_m3_per_d': 'Median(max_supply_M_m3_per_d)', 'nuts_id_1': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_2': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_3': 'raw', 'status': 'make_Attrib(const)'};{}
Prod27;Prod27;['EntsoG_Map_Prod_27'];['Prod_27'];54.2194;-10.89533;XX;None;{'is_H_gas': 1, 'max_supply_M_m3_per_d': 1230.405195054132, 'nuts_id_1': 'XX', 'nuts_id_2': 'XX', 'nuts_id_3': 'XX', 'status': 'operational'};{'is_H_gas': 0.5, 'max_supply_M_m3_per_d': 854.5400547601708, 'nuts_id_1': 100, 'nuts_id_2': 100, 'nuts_id_3': 0, 'status': 0};{'is_H_gas': 'make_Attrib(const)', 'max_supply_M_m3_per_d': 'Median(max_supply_M_m3_per_d)', 'nuts_id_1': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_2': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_3': 'raw', 'status': 'make_Attrib(const)'};{}
Prod28;Prod28;['EntsoG_Map_Prod_28'];['N_2342_S_LMGN'];45.271305;31.615740000000002;XX;None;{'is_H_gas': 1, 'max_supply_M_m3_per_d': 1230.405195054132, 'nuts_id_1': 'XX', 'nuts_id_2': 'XX', 'nuts_id_3': 'XX', 'status': 'operational'};{'is_H_gas': 0.5, 'max_supply_M_m3_per_d': 854.5400547601708, 'nuts_id_1': 100, 'nuts_id_2': 100, 'nuts_id_3': 0, 'status': 0};{'is_H_gas': 'make_Attrib(const)', 'max_supply_M_m3_per_d': 'Median(max_supply_M_m3_per_d)', 'nuts_id_1': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_2': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_3': 'raw', 'status': 'make_Attrib(const)'};{}
Prod29;Prod29;['EntsoG_Map_Prod_29'];['Prod_29'];56.1227;4.54606;XX;None;{'is_H_gas': 1, 'max_supply_M_m3_per_d': 1230.405195054132, 'nuts_id_1': 'XX', 'nuts_id_2': 'XX', 'nuts_id_3': 'XX', 'status': 'operational'};{'is_H_gas': 0.5, 'max_supply_M_m3_per_d': 854.5400547601708, 'nuts_id_1': 100, 'nuts_id_2': 100, 'nuts_id_3': 0, 'status': 0};{'is_H_gas': 'make_Attrib(const)', 'max_supply_M_m3_per_d': 'Median(max_supply_M_m3_per_d)', 'nuts_id_1': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_2': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_3': 'raw', 'status': 'make_Attrib(const)'};{}
Prod30;Prod30;['EntsoG_Map_Prod_30'];['N_29_NS_LMGN'];65.973415;7.980085000000001;XX;None;{'is_H_gas': 1, 'max_supply_M_m3_per_d': 1230.405195054132, 'nuts_id_1': 'XX', 'nuts_id_2': 'XX', 'nuts_id_3': 'XX', 'status': 'operational'};{'is_H_gas': 0.5, 'max_supply_M_m3_per_d': 854.5400547601708, 'nuts_id_1': 100, 'nuts_id_2': 100, 'nuts_id_3': 0, 'status': 0};{'is_H_gas': 'make_Attrib(const)', 'max_supply_M_m3_per_d': 'Median(max_supply_M_m3_per_d)', 'nuts_id_1': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_2': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_3': 'raw', 'status': 'make_Attrib(const)'};{}
Prod31;Prod31;['EntsoG_Map_Prod_31'];['Prod_31'];65.94639000000001;7.861160000000001;XX;None;{'is_H_gas': 1, 'max_supply_M_m3_per_d': 1230.405195054132, 'nuts_id_1': 'XX', 'nuts_id_2': 'XX', 'nuts_id_3': 'XX', 'status': 'operational'};{'is_H_gas': 0.5, 'max_supply_M_m3_per_d': 854.5400547601708, 'nuts_id_1': 100, 'nuts_id_2': 100, 'nuts_id_3': 0, 'status': 0};{'is_H_gas': 'make_Attrib(const)', 'max_supply_M_m3_per_d': 'Median(max_supply_M_m3_per_d)', 'nuts_id_1': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_2': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_3': 'raw', 'status': 'make_Attrib(const)'};{}
Prod32;Prod32;['EntsoG_Map_Prod_32'];['Prod_32'];65.67103;7.5689100000000025;XX;None;{'is_H_gas': 1, 'max_supply_M_m3_per_d': 1230.405195054132, 'nuts_id_1': 'XX', 'nuts_id_2': 'XX', 'nuts_id_3': 'XX', 'status': 'operational'};{'is_H_gas': 0.5, 'max_supply_M_m3_per_d': 854.5400547601708, 'nuts_id_1': 100, 'nuts_id_2': 100, 'nuts_id_3': 0, 'status': 0};{'is_H_gas': 'make_Attrib(const)', 'max_supply_M_m3_per_d': 'Median(max_supply_M_m3_per_d)', 'nuts_id_1': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_2': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_3': 'raw', 'status': 'make_Attrib(const)'};{}
Prod33;Prod33;['EntsoG_Map_Prod_33'];['Prod_33'];64.98232;6.61159;XX;None;{'is_H_gas': 1, 'max_supply_M_m3_per_d': 1230.405195054132, 'nuts_id_1': 'XX', 'nuts_id_2': 'XX', 'nuts_id_3': 'XX', 'status': 'operational'};{'is_H_gas': 0.5, 'max_supply_M_m3_per_d': 854.5400547601708, 'nuts_id_1': 100, 'nuts_id_2': 100, 'nuts_id_3': 0, 'status': 0};{'is_H_gas': 'make_Attrib(const)', 'max_supply_M_m3_per_d': 'Median(max_supply_M_m3_per_d)', 'nuts_id_1': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_2': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_3': 'raw', 'status': 'make_Attrib(const)'};{}
Prod34;Prod34;['EntsoG_Map_Prod_34'];['Prod_34'];32.11804;29.936690000000002;XX;None;{'is_H_gas': 1, 'max_supply_M_m3_per_d': 1230.405195054132, 'nuts_id_1': 'XX', 'nuts_id_2': 'XX', 'nuts_id_3': 'XX', 'status': 'operational'};{'is_H_gas': 0.5, 'max_supply_M_m3_per_d': 854.5400547601708, 'nuts_id_1': 100, 'nuts_id_2': 100, 'nuts_id_3': 0, 'status': 0};{'is_H_gas': 'make_Attrib(const)', 'max_supply_M_m3_per_d': 'Median(max_supply_M_m3_per_d)', 'nuts_id_1': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_2': 'M_Consumers.add_Nuts_Num(): Estimated', 'nuts_id_3': 'raw', 'status': 'make_Attrib(const)'};{}
