id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
SEQ_1739_p;None;['SEQ_1739_p'];['SEQ_1739_p'];37.97064;23.06302;GR;None;{'nuts_id_1': 'GR', 'nuts_id_2': 'GR', 'nuts_id_3': 'GR'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_1043;INET_N_1043;['GR_573'];['INET_N_1043'];37.418;22.1083;GR;None;{'nuts_id_1': 'GR', 'nuts_id_2': 'GR', 'nuts_id_3': 'GR'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_171__M_LMGN;SEQ_171__M_LMGN;['GR_2544'];['SEQ_171__M_LMGN'];38.26397;23.404;GR;None;{'nuts_id_1': 'GR', 'nuts_id_2': 'GR', 'nuts_id_3': 'GR'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_175__M_LMGN;SEQ_175__M_LMGN;['GR_2546'];['SEQ_175__M_LMGN'];38.34998;23.21538;GR;None;{'nuts_id_1': 'GR', 'nuts_id_2': 'GR', 'nuts_id_3': 'GR'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_183__M_LMGN;SEQ_183__M_LMGN;['GR_2548'];['SEQ_183__M_LMGN'];38.55639;22.78989;GR;None;{'nuts_id_1': 'GR', 'nuts_id_2': 'GR', 'nuts_id_3': 'GR'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_201__M_LMGN;SEQ_201__M_LMGN;['GR_2550'];['SEQ_201__M_LMGN'];39.38166;22.45432000000001;GR;None;{'nuts_id_1': 'GR', 'nuts_id_2': 'GR', 'nuts_id_3': 'GR'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_543_M_LMGN;N_543_M_LMGN;['NL_2552'];['N_543_M_LMGN'];51.88387;4.4486300000000005;NL;None;{'nuts_id_1': 'NL3', 'nuts_id_2': 'NL33', 'nuts_id_3': 'NL33C'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
INET_N_1620;INET_N_1620;['IT_744'];['INET_N_1620'];44.4836;12.2652;IT;None;{'nuts_id_1': 'ITH', 'nuts_id_2': 'ITH5', 'nuts_id_3': 'ITH57'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_777_M_LMGN;N_777_M_LMGN;['IT_2556'];['N_777_M_LMGN'];44.3856;12.14993;IT;None;{'nuts_id_1': 'ITH', 'nuts_id_2': 'ITH5', 'nuts_id_3': 'ITH57'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_8955__M_LMGN;SEQ_8955__M_LMGN;['IT_2557'];['SEQ_8955__M_LMGN'];44.49189000000001;11.78133;IT;None;{'nuts_id_1': 'ITH', 'nuts_id_2': 'ITH5', 'nuts_id_3': 'ITH57'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
